Date,Open,High,Low,Close,Volume
2021-01-22,354.9351,356.6808,354.5544,355.5201,52860500
2021-01-25,356.2536,357.2750,351.4159,356.9222,70402000
2021-01-26,357.8693,358.2778,356.1329,356.3650,42665300
2021-01-27,353.0502,353.1431,345.4269,347.6554,123351100
2021-01-28,349.4660,354.6380,349.0296,350.6452,94198100
2021-01-29,348.7882,349.7539,341.9541,343.6255,126765100
2021-02-01,347.0147,350.3760,343.9133,349.3453,75817600
2021-02-02,352.5208,355.8357,349.4288,354.2851,64450700
2021-02-03,355.1115,356.2815,353.2916,354.5637,52427100
2021-02-04,355.5944,358.6400,354.6751,358.5936,47142600
2021-02-05,360.4600,360.7107,358.5472,360.0050,48669800
2021-02-08,361.4534,362.6512,360.5991,362.6048,38365200
2021-02-09,361.7692,362.9577,361.3606,362.3634,35551100
2021-02-10,364.0997,364.2483,359.8099,362.2055,59154400
2021-02-11,363.2827,363.7006,360.3671,362.7906,42913300
2021-02-12,361.9921,364.8241,361.9178,364.5827,50593300
2021-02-16,365.8083,366.0033,363.5519,364.2669,50972400
2021-02-17,362.5213,364.6012,361.5092,364.3505,52290600
2021-02-18,361.7506,363.5427,360.0328,362.7999,59712800
2021-02-19,364.0534,364.3413,361.7135,362.1592,83241000
2021-02-22,359.4014,361.7784,359.1042,359.3735,67414200
2021-02-23,357.1729,361.1563,353.0316,359.8099,107284100
2021-02-24,358.7235,364.2020,357.7393,363.7748,72433900
2021-02-25,362.5119,363.8769,353.5701,355.0093,146670500
2021-02-26,356.8851,358.0272,351.2024,353.1802,152701600
2021-03-01,358.0365,362.9856,353.3752,361.7413,105348800
2021-03-02,361.9641,362.1963,358.4171,358.9185,79595300
2021-03-03,358.2222,359.1879,354.0623,354.1645,119940200
2021-03-04,353.9787,356.5601,345.3061,349.7817,183433000
2021-03-05,353.2730,357.2657,346.0118,356.2165,152039600
2021-03-08,357.1729,359.9771,354.1645,354.4430,123149200
2021-03-09,358.2778,362.0477,357.7764,359.5035,113633600
2021-03-10,361.8435,363.4313,360.4321,361.7413,109899400
2021-03-11,364.2020,367.3776,363.7470,365.4091,86245000
2021-03-12,364.0534,366.0405,363.2456,365.9012,64653600
2021-03-15,366.1519,368.3433,364.0163,368.0833,73427200
2021-03-16,368.6961,369.4018,366.8483,367.6190,73722500
2021-03-17,366.3376,369.6711,365.1955,368.8726,97959300
2021-03-18,366.2911,368.3711,362.8277,363.5055,115349100
2021-03-19,363.2057,364.7800,360.6624,362.8330,113624500
2021-03-22,363.3453,367.1089,363.2895,365.7302,73778600
2021-03-23,365.0966,366.5406,362.0690,362.8515,90686600
2021-03-24,364.2490,365.8793,360.9605,361.0071,97588600
2021-03-25,359.5724,363.8297,357.6347,363.0379,116128600
2021-03-26,364.1838,369.2888,363.5876,368.8883,114409100
2021-03-29,367.4163,369.6056,365.9351,368.7019,108107600
2021-03-30,367.4349,368.3945,366.1307,367.7237,76262200
2021-03-31,368.2920,370.7700,368.2640,369.2142,112734200
2021-04-01,371.1426,373.2573,370.9377,373.2014,99682900
2021-04-05,375.8564,379.0983,375.7819,378.5580,91684800
2021-04-06,377.9991,379.3778,377.6637,378.3345,62021000
2021-04-07,378.1668,379.1171,377.7104,378.7724,55836300
2021-04-08,380.0206,380.6261,379.0890,380.5702,57863100
2021-04-09,380.4492,383.5047,380.3280,383.3370,61104600
